Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
1092,359.410321,56.771711,359.410008,56.771673,644,558,643.364,557.875,1,+54782.5,1.0000,+3321.45,adu,-11.8466,+0.0658,1,E,7057.765625,7001.508318,7384.389490,6991.917480,7444.195505,0.000000,942.785767,276.972441,6,6,6,0,9,15,113.84,0,443,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1093,359.320870,56.772179,359.320691,56.772274,463,564,462.645,564.357,1,+1.36401e+06,1.0000,+2201.42,adu,-15.3370,+0.0018,1,E,7141.516357,7091.090150,7183.979360,7003.381348,7186.249241,0.000000,180.808416,156.176445,6,6,6,0,9,15,113.84,0,448,4.45,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1094,359.284353,56.771146,359.284625,56.771177,389,562,389.554,562.102,1,+60198.6,1.0000,+614.811,adu,-11.9490,+0.0111,1,E,6989.174316,6976.424624,6990.532917,6996.631836,6990.708653,0.000000,49.623185,47.211875,6,6,6,0,9,15,113.84,0,451,4.01,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1095,359.312512,56.771254,359.311702,56.773713,446,561,444.584,570.111,1,+195701,1.0000,+2879.34,adu,-13.2290,+0.0160,1,E,7064.390137,7024.316612,7240.122574,7006.473633,7252.112955,0.000000,417.323361,237.954590,6,6,6,0,9,15,113.84,0,445,4.27,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1096,359.341140,56.771905,359.341126,56.771863,504,562,503.967,561.847,1,+40199.2,1.0000,+3866.59,adu,-11.5105,+0.1044,1,E,7070.489746,7029.997177,7316.230845,6993.708496,7341.972012,0.000000,614.957659,322.799092,6,6,6,0,9,15,113.84,0,443,3.93,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1097,359.243344,56.771124,359.243546,56.771283,306,564,306.423,564.579,1,+182296,1.0000,+1487.23,adu,-13.1519,+0.0089,1,E,7027.000488,7020.154674,7231.853829,7006.310059,7265.332595,0.000000,697.453242,119.148877,6,6,6,0,9,15,113.84,0,445,4.03,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1098,359.100649,56.769055,359.100320,56.769163,17,564,16.343,564.416,1,+30937.4,1.0000,+659.065,adu,-11.2262,+0.0231,1,E,6994.402588,7008.747562,7004.569732,6985.375488,7004.867131,0.000000,64.619106,53.205781,6,6,6,0,9,15,113.84,0,452,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1099,359.191992,56.770398,359.191866,56.770473,202,564,201.752,564.282,1,+43369.1,1.0000,+558.699,adu,-11.5930,+0.0140,1,E,6985.887207,6982.384268,6987.761998,6978.984375,6987.886077,0.000000,41.688026,43.475850,6,6,6,0,9,15,113.84,0,457,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1100,359.229025,56.770924,359.229043,56.771160,277,564,277.060,564.870,1,+150800,1.0000,+863.037,adu,-12.9460,+0.0062,1,E,7010.823975,6984.501377,7039.152071,7000.102051,7040.135297,0.000000,117.788328,64.504600,6,6,6,0,9,15,113.84,0,448,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1101,359.421611,56.773479,359.421630,56.773594,667,564,667.047,564.425,1,+81588.8,1.0000,+1393.23,adu,-12.2791,+0.0185,1,E,7018.083984,7018.438990,7092.419501,6989.051758,7096.460647,0.000000,239.725233,114.073633,6,6,6,0,9,15,113.84,0,446,0.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1102,359.452241,56.773587,359.450401,56.771667,729,563,725.117,556.003,1,+24275.9,1.0000,+623.910,adu,-10.9629,+0.0279,1,E,6989.754150,6982.724669,6996.406537,6985.866211,6996.649601,0.000000,58.384151,50.629824,6,6,6,0,9,15,113.84,0,454,3.56,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1103,359.559369,56.775938,359.559435,56.776120,946,567,946.147,567.670,1,+400267,1.0000,+861.389,adu,-14.0059,+0.0023,1,E,6990.913330,6978.573819,6994.150526,6977.857910,6994.320474,0.000000,48.811349,49.011338,6,6,6,0,9,15,113.84,0,456,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1104,359.292723,56.771802,359.293427,56.771695,406,564,407.414,563.573,1,+40643.2,1.0000,+537.889,adu,-11.5225,+0.0144,1,E,6999.785889,7009.955268,7001.671447,6999.285156,7001.828118,0.000000,46.891360,41.773096,6,6,6,0,9,15,113.84,0,452,4.21,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1105,359.471929,56.775453,359.472105,56.775527,769,569,769.361,569.267,1,+101352,1.0000,+1717.16,adu,-12.5146,+0.0184,1,E,7022.630859,7027.474670,7236.179243,6984.217773,7271.570180,0.000000,717.355734,141.125342,6,6,6,0,9,15,113.84,0,445,1.08,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1106,359.582602,56.775658,359.582083,56.775728,993,565,991.954,565.279,1,+16137.7,1.0000,+571.370,adu,-10.5196,+0.0384,1,E,6974.722656,6962.679003,6984.060170,6976.899902,6984.291148,0.000000,56.864884,46.611816,6,6,6,0,9,15,113.84,0,447,3.79,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1107,359.121359,56.769908,359.120848,56.769947,59,566,57.970,566.173,1,+21182.6,1.0000,+628.924,adu,-10.8149,+0.0322,1,E,6995.712646,6966.402757,7011.535308,6983.406250,7012.037318,0.000000,83.999171,51.160605,6,6,6,0,9,15,113.84,0,444,4.71,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1108,359.491223,56.774871,359.491281,56.774898,808,566,808.119,566.097,1,+10936.0,1.0000,+1869.10,adu,-10.0971,+0.1856,1,E,7045.494629,7012.681534,7148.307142,6981.048828,7154.357422,0.000000,294.498876,156.113232,6,6,6,0,9,15,113.84,0,446,3.66,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1109,359.466003,56.775381,359.466430,56.775431,757,569,757.867,569.163,1,+239367,1.0000,+1268.30,adu,-13.4477,+0.0058,1,E,7021.752930,7024.207249,7131.819420,6984.859375,7140.416642,0.000000,350.681222,97.887031,6,6,6,0,9,15,113.84,0,446,4.27,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1110,359.311415,56.773680,359.311651,56.773712,444,570,444.481,570.109,1,+195620,1.0000,+2812.33,adu,-13.2285,+0.0156,1,E,7060.566406,7024.434747,7223.201261,7005.420898,7233.848660,0.000000,392.778704,232.388232,6,6,6,0,9,15,113.84,0,447,4.02,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1111,359.425988,56.775160,359.425826,56.775254,676,570,675.679,570.354,1,+75740.5,1.0000,+1281.53,adu,-12.1983,+0.0184,1,E,7022.247803,6995.331976,7100.166056,6988.075684,7104.789238,0.000000,256.553455,104.704473,6,6,6,0,9,15,113.84,0,446,0.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1112,359.606744,56.777553,359.606489,56.777552,1042,571,1041.484,571.007,1,+22823.3,1.0000,+502.842,adu,-10.8959,+0.0239,1,E,6971.959473,6967.349164,6976.148354,6976.447266,6976.281331,0.000000,43.121596,40.166836,6,6,6,0,9,15,113.84,0,451,4.01,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1113,359.622075,56.777178,359.622025,56.777152,1073,569,1072.897,568.906,1,+7162.52,1.0000,+497.119,adu,-9.6377,+0.0754,1,E,6969.238770,6965.655510,6968.123661,6977.780762,6968.248562,0.000000,41.766840,41.097568,6,6,6,0,9,15,113.84,0,459,3.57,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1114,359.231886,56.773133,359.229080,56.771160,283,572,277.135,564.870,1,+150934,1.0000,+863.115,adu,-12.9470,+0.0062,1,E,7010.823975,6984.501377,7039.152071,7000.947266,7040.135297,0.000000,117.788328,64.504600,6,6,6,0,9,15,113.84,0,448,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1115,359.174112,56.772309,359.174560,56.772363,166,572,166.912,572.175,1,+15657.0,1.0000,+585.111,adu,-10.4868,+0.0406,1,E,6991.482910,6983.322712,7006.047527,6981.467773,7006.565642,0.000000,85.300672,47.889990,6,6,6,0,9,15,113.84,0,453,3.95,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1116,359.320244,56.775153,359.320703,56.772275,462,575,462.670,564.360,1,+1.36401e+06,1.0000,+2201.42,adu,-15.3370,+0.0018,1,E,7141.516357,7091.090150,7183.979360,7002.704102,7186.249241,0.000000,180.808416,156.176445,6,6,6,0,9,15,113.84,0,448,10.46,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1117,359.137026,56.772852,359.136624,56.772682,91,576,90.171,575.397,1,+35230.0,1.0000,+653.572,adu,-11.3673,+0.0201,1,E,6991.508301,6965.697640,7006.840392,6986.960938,7007.311477,0.000000,81.343057,52.370937,6,6,6,0,9,15,113.84,0,446,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1118,359.343985,56.774653,359.344003,56.774944,510,572,510.063,573.072,1,+26086.5,1.0000,+4613.65,adu,-11.0410,+0.1920,1,E,7142.126709,6966.924484,7396.427247,6991.025391,7431.364735,0.000000,720.565889,385.538076,6,6,6,0,9,15,113.84,0,444,12.09,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1119,359.398298,56.775625,359.396615,56.776861,620,573,616.700,577.638,1,+121615,1.0000,+1426.61,adu,-12.7125,+0.0127,1,E,7032.729492,7003.598047,7121.625644,6985.567383,7126.956147,0.000000,275.907826,115.561084,6,6,6,0,9,15,113.84,0,440,4.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1120,359.336060,56.775091,359.337413,56.777199,494,574,496.927,581.709,1,+161019,1.0000,+1217.19,adu,-13.0172,+0.0082,1,E,7029.813721,7034.362202,7072.082322,6994.780273,7073.840577,0.000000,157.884570,96.218018,6,6,6,0,9,15,113.84,0,450,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1121,359.337458,56.777008,359.337430,56.777199,497,581,496.960,581.707,1,+161045,1.0000,+1217.20,adu,-13.0174,+0.0082,1,E,7029.813721,7034.362202,7072.082322,6992.393066,7073.840577,0.000000,157.884570,96.218018,6,6,6,0,9,15,113.84,0,450,4.09,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1122,359.326664,56.775238,359.326337,56.775403,475,575,474.353,575.625,1,+14672.3,1.0000,+3724.68,adu,-10.4162,+0.2756,1,E,7038.004395,7002.875477,7418.589934,6999.439941,7532.734519,0.000000,1307.824610,311.771836,6,6,6,0,9,15,113.84,0,451,10.67,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1123,359.354273,56.776686,359.354053,56.776821,531,579,530.566,579.510,1,+1.20774e+06,1.0000,+1474.42,adu,-15.2049,+0.0013,1,E,7064.196777,7036.688157,7081.990299,6987.093750,7082.544014,0.000000,88.659267,82.356240,6,6,6,0,9,15,113.84,0,453,4.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1124,359.398240,56.776980,359.396623,56.776862,620,578,616.716,577.642,1,+121639,1.0000,+1426.62,adu,-12.7127,+0.0127,1,E,7032.729492,7003.598047,7121.625644,6984.853516,7126.956147,0.000000,275.907826,115.561084,6,6,6,0,9,15,113.84,0,440,4.33,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1125,359.451603,56.777103,359.451709,56.777180,728,576,728.221,576.279,1,+27879.4,1.0000,+1030.77,adu,-11.1132,+0.0401,1,E,6991.205566,6964.733267,7041.213626,6986.986816,7043.313737,0.000000,172.173341,85.335635,6,6,6,0,9,15,113.84,0,459,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1126,359.305886,56.775774,359.306103,56.775790,433,578,433.440,578.045,1,+75074.8,1.0000,+806.571,adu,-12.1887,+0.0117,1,E,6998.450684,6983.570576,7111.187080,7002.323730,7123.741866,0.000000,423.223472,63.460518,6,6,6,0,9,15,113.84,0,446,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1127,359.382930,56.776785,359.382795,56.776812,589,578,588.729,578.107,1,+97921.5,1.0000,+2868.75,adu,-12.4772,+0.0318,1,E,7024.544434,6993.823297,7527.782851,6982.526367,7704.927128,0.000000,1644.525722,238.496924,6,6,6,0,9,15,113.84,0,445,3.76,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1128,359.395277,56.776942,359.396617,56.776860,614,578,616.705,577.634,1,+121603,1.0000,+1426.60,adu,-12.7124,+0.0127,1,E,7032.729492,7003.598047,7121.625644,6984.402832,7126.956147,0.000000,275.907826,115.561084,6,6,6,0,9,15,113.84,0,440,4.84,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1129,359.457025,56.777441,359.460603,56.778246,739,577,746.307,579.811,1,+47569.2,1.0000,+1745.27,adu,-11.6933,+0.0398,1,E,7027.726563,6973.554614,7120.341401,6986.441895,7126.978384,0.000000,307.847074,144.985840,6,6,6,0,9,15,113.84,0,450,3.89,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1130,359.247613,56.774979,359.247742,56.775047,315,578,315.267,578.244,1,+36719.9,1.0000,+6108.71,adu,-11.4123,+0.1806,1,E,7078.908203,7000.258654,7568.495238,7007.216797,7657.540523,0.000000,1165.698697,510.768164,6,6,6,0,9,15,113.84,0,446,3.83,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1131,359.254008,56.775610,359.253961,56.775724,328,580,327.916,580.424,1,+312146,1.0000,+1060.09,adu,-13.7359,+0.0037,1,E,7014.602051,6962.935214,7051.415713,7006.491699,7052.750346,0.000000,137.353901,75.382031,6,6,6,0,9,15,113.84,0,447,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1132,359.497998,56.778476,359.493719,56.779042,822,579,813.386,581.274,1,+207048,1.0000,+806.749,adu,-13.2902,+0.0042,1,E,7004.842285,7002.039564,7015.431766,6979.825195,7015.842422,0.000000,75.993011,55.741484,6,6,6,0,9,15,113.84,0,447,4.29,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1133,359.493531,56.778965,359.493733,56.779056,813,581,813.417,581.324,1,+207060,1.0000,+806.756,adu,-13.2902,+0.0042,1,E,7004.842285,7002.039564,7015.431766,6980.653320,7015.842422,0.000000,75.993011,55.741484,6,6,6,0,9,15,113.84,0,447,3.97,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1134,359.112283,56.773568,359.112033,56.773647,41,580,40.503,580.306,1,+41572.8,1.0000,+770.520,adu,-11.5470,+0.0201,1,E,7001.529297,6968.902747,7027.200413,6983.113281,7028.109237,0.000000,113.148502,62.145361,6,6,6,0,9,15,113.84,0,445,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1135,359.460449,56.778296,359.460564,56.778245,746,580,746.228,579.809,1,+47753.0,1.0000,+1745.32,adu,-11.6975,+0.0397,1,E,7027.726563,6973.554614,7120.341401,6985.895996,7126.978384,0.000000,307.847074,144.985840,6,6,6,0,9,15,113.84,0,450,1.15,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1136,359.599749,56.779644,359.599398,56.779679,1028,579,1027.292,579.143,1,+15748.5,1.0000,+576.315,adu,-10.4931,+0.0397,1,E,6980.062500,6964.108213,6985.691992,6976.836914,6985.875511,0.000000,50.692508,47.128477,6,6,6,0,9,15,113.84,0,453,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1137,359.186821,56.775204,359.186869,56.775261,192,582,192.103,582.208,1,+90141.6,1.0000,+675.640,adu,-12.3873,+0.0081,1,E,7000.103027,6978.855539,7026.404479,6972.041504,7027.507729,0.000000,124.659449,50.609932,6,6,6,0,9,15,113.84,0,444,3.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1138,359.202142,56.775152,359.202504,56.775072,223,581,223.725,580.686,1,+22780.9,1.0000,+1505.67,adu,-10.8939,+0.0718,1,E,7015.995361,6980.712614,7108.676307,6982.062988,7114.030685,0.000000,276.269586,125.321641,6,6,6,0,9,15,113.84,0,446,81.85,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1139,359.345830,56.777660,359.345542,56.777832,514,583,513.432,583.648,1,+177455,1.0000,+2837.26,adu,-13.1227,+0.0174,1,E,7135.555908,7051.800118,7272.431823,6988.095703,7283.874314,0.000000,408.574375,234.825137,6,6,6,0,9,15,113.84,0,448,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1140,359.268280,56.776891,359.268356,56.777042,357,584,357.169,584.556,1,+110334,1.0000,+606.981,adu,-12.6068,+0.0060,1,E,6993.955078,6988.520993,6998.461582,6999.342285,6998.614466,0.000000,46.311160,42.508320,6,6,6,0,9,15,113.84,0,447,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1141,359.378392,56.778895,359.378541,56.779032,580,586,580.312,586.498,1,+565279,1.0000,+2419.61,adu,-14.3807,+0.0046,1,E,7058.747559,7018.206323,7221.133257,6983.354492,7234.753363,0.000000,444.220848,192.434277,6,6,6,0,9,15,113.84,0,447,4.04,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1142,359.207017,56.776577,359.207123,56.776594,233,586,233.216,586.058,1,+78863.6,1.0000,+880.720,adu,-12.2422,+0.0121,1,E,7003.124512,6986.358110,7038.044057,6984.623047,7039.201480,0.000000,127.789667,69.782178,6,6,6,0,9,15,113.84,0,443,0.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1143,359.243574,56.776820,359.243763,56.776938,307,585,307.394,585.426,1,+107805,1.0000,+806.276,adu,-12.5816,+0.0081,1,E,7017.958984,7029.322664,7037.641314,7003.927246,7038.430488,0.000000,105.515351,61.588379,6,6,6,0,9,15,113.84,0,445,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1144,359.558206,56.780533,359.558432,56.780669,944,584,944.468,584.495,1,+11296.0,1.0000,+1475.38,adu,-10.1323,+0.1418,1,E,6998.107422,6991.388994,7099.437981,6977.906250,7106.957168,0.000000,327.197077,123.239805,6,6,6,0,9,15,113.84,0,451,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1145,359.171421,56.776880,359.171378,56.776961,161,589,160.921,589.303,1,+348542,1.0000,+813.365,adu,-13.8556,+0.0025,1,E,6997.633301,6963.680034,7003.189404,6982.708496,7003.403683,0.000000,54.845026,46.855947,6,6,6,0,9,15,113.84,0,451,3.86,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1146,359.404064,56.779494,359.403853,56.779468,632,587,631.570,586.915,1,+257728,1.0000,+2309.56,adu,-13.5279,+0.0097,1,E,7024.315430,6986.189279,7151.775593,6986.714355,7158.899869,0.000000,319.658070,188.564785,6,6,6,0,9,15,113.84,0,448,4.01,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1147,359.225783,56.776843,359.225558,56.777006,271,586,270.561,586.615,1,+36183.7,1.0000,+613.964,adu,-11.3963,+0.0184,1,E,6987.215332,6961.444860,6991.846133,6995.443359,6992.023863,0.000000,49.908012,48.953359,6,6,6,0,9,15,113.84,0,457,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1148,359.400618,56.779179,359.403851,56.779468,625,586,631.567,586.915,1,+257728,1.0000,+2309.56,adu,-13.5279,+0.0097,1,E,7024.315430,6986.189279,7151.775593,6986.169434,7158.899869,0.000000,319.658070,188.564785,6,6,6,0,9,15,113.84,0,448,4.47,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1149,359.400044,56.781069,359.396903,56.781963,624,593,617.719,596.442,1,+245787,1.0000,+2524.94,adu,-13.4764,+0.0112,1,E,7066.112793,7049.338466,7232.529095,6986.941406,7244.885384,0.000000,423.428662,206.967744,6,6,6,0,9,15,113.84,0,443,4.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1150,359.429726,56.780357,359.430339,56.780821,684,589,685.279,590.682,1,+355481,1.0000,+984.556,adu,-13.8770,+0.0030,1,E,7022.197998,6990.418291,7074.108264,6988.325684,7077.480935,0.000000,218.715319,65.513018,6,6,6,0,9,15,113.84,0,444,4.42,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1151,359.431174,56.781189,359.430355,56.780823,687,592,685.311,590.688,1,+355489,1.0000,+984.560,adu,-13.8771,+0.0030,1,E,7022.197998,6990.418291,7074.108264,6988.532715,7077.480935,0.000000,218.715319,65.513018,6,6,6,0,9,15,113.84,0,444,4.40,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1152,359.115618,56.776058,359.115462,56.776057,48,589,47.685,589.005,1,+37369.7,1.0000,+891.525,adu,-11.4313,+0.0259,1,E,6991.490234,6966.337020,7032.480507,6983.715820,7033.869591,0.000000,139.940525,72.788867,6,6,6,0,9,15,113.84,0,445,4.08,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1153,359.467189,56.782715,359.467374,56.782682,760,596,760.371,595.869,1,+897834,1.0000,+1351.85,adu,-14.8830,+0.0016,1,E,7039.751465,6985.082433,7084.702074,6983.793945,7086.613528,0.000000,164.769026,80.639746,6,6,6,0,9,15,113.84,0,445,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1154,359.512226,56.781084,359.511845,56.781215,851,588,850.240,588.498,1,+8423.05,1.0000,+532.265,adu,-9.8137,+0.0686,1,E,6983.225342,6981.538784,6984.323296,6978.265625,6984.469883,0.000000,45.300861,43.938154,6,6,6,0,9,15,113.84,0,454,1.44,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1155,359.522568,56.782019,359.522275,56.783601,872,591,871.532,596.847,1,+381311,1.0000,+910.331,adu,-13.9532,+0.0026,1,E,7006.630859,6957.437371,7017.271909,6977.188477,7017.620670,0.000000,70.041193,55.979502,6,6,6,0,9,15,113.84,0,448,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1156,359.203001,56.777876,359.202862,56.777843,225,591,224.715,590.885,1,+32203.1,1.0000,+1224.65,adu,-11.2697,+0.0413,1,E,7003.358887,6981.366214,7071.708958,6981.416016,7075.044323,0.000000,217.462955,101.387412,6,6,6,0,9,15,113.84,0,448,17.57,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1157,359.371913,56.780168,359.372326,56.780119,567,591,567.832,590.801,1,+57351.5,1.0000,+1883.73,adu,-11.8964,+0.0357,1,E,7006.822266,6964.451424,7423.703181,6984.458496,7572.929389,0.000000,1497.638000,156.303330,6,6,6,0,9,15,113.84,0,446,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1158,359.521989,56.784181,359.522240,56.783599,871,599,871.462,596.841,1,+372962,1.0000,+898.509,adu,-13.9292,+0.0026,1,E,7006.012695,7032.116790,7017.877834,6977.918457,7018.288987,0.000000,76.052128,55.157969,6,6,6,0,9,15,113.84,0,448,4.04,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1159,359.190642,56.777970,359.191406,56.778288,200,592,201.576,593.133,1,+50739.9,1.0000,+660.212,adu,-11.7634,+0.0141,1,E,6992.253906,6989.662654,7034.660810,6974.264648,7036.997690,0.000000,181.541561,51.939111,6,6,6,0,9,15,113.84,0,448,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1160,359.192579,56.778811,359.191414,56.778286,204,595,201.593,593.124,1,+50739.9,1.0000,+660.212,adu,-11.7634,+0.0141,1,E,6992.253906,6989.662654,7034.660810,6975.366699,7036.997690,0.000000,181.541561,51.939111,6,6,6,0,9,15,113.84,0,448,4.27,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1161,359.362035,56.780040,359.361690,56.780056,547,591,546.304,591.074,1,+35788.8,1.0000,+951.924,adu,-11.3844,+0.0289,1,E,7017.100830,6976.817035,7052.895916,6985.115723,7054.538188,0.000000,152.380589,78.114746,6,6,6,0,9,15,113.84,0,450,3.81,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1162,359.424259,56.781103,359.424346,56.781229,673,592,673.186,592.464,1,+78982.4,1.0000,+2667.23,adu,-12.2438,+0.0367,1,E,7016.149902,6996.990107,7301.116431,6988.287109,7351.068372,0.000000,856.492802,221.472441,6,6,6,0,9,15,113.84,0,438,3.91,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1163,359.163961,56.777856,359.164320,56.777832,146,593,146.725,592.892,1,+21846.7,1.0000,+872.934,adu,-10.8485,+0.0434,1,E,6993.699707,6969.477345,7175.100269,6987.678223,7209.353274,0.000000,702.716552,72.019160,6,6,6,0,9,15,113.84,0,449,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1164,359.498352,56.782005,359.497925,56.782028,823,592,822.137,592.103,1,+7090.73,1.0000,+1639.29,adu,-9.6267,+0.2510,1,E,6994.185059,6992.854691,7142.386121,6980.227051,7160.009831,0.000000,502.620838,136.952598,6,6,6,0,9,15,113.84,0,446,3.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1165,359.559040,56.784609,359.559191,56.784506,946,599,946.298,598.616,1,+41221.7,1.0000,+1084.09,adu,-11.5378,+0.0286,1,E,7009.188721,6987.872732,7038.417933,6978.514648,7039.471928,0.000000,121.948244,89.083936,6,6,6,0,9,15,113.84,0,446,3.89,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1166,359.277009,56.780535,359.276887,56.780707,375,597,374.769,597.643,1,+877089,1.0000,+1292.59,adu,-14.8576,+0.0016,1,E,7049.354980,7002.797296,7069.394070,6994.267578,7070.050418,0.000000,96.442053,74.595459,6,6,6,0,9,15,113.84,0,450,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1167,359.297296,56.779997,359.297303,56.780336,416,594,416.044,595.253,1,+58369.8,1.0000,+986.703,adu,-11.9155,+0.0184,1,E,7005.163818,6992.101174,7085.894430,6994.303711,7092.715291,0.000000,311.330509,80.065625,6,6,6,0,9,15,113.84,0,448,1.18,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1168,359.397046,56.781845,359.396916,56.781962,618,596,617.746,596.440,1,+245787,1.0000,+2524.94,adu,-13.4764,+0.0112,1,E,7066.112793,7049.338466,7232.529095,6987.017090,7244.885384,0.000000,423.428662,206.967744,6,6,6,0,9,15,113.84,0,443,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1169,359.254327,56.779410,359.254251,56.781193,329,594,329.014,600.581,1,+107109,1.0000,+1420.61,adu,-12.5746,+0.0144,1,E,7035.169922,7014.239634,7143.908758,7003.726563,7156.931368,0.000000,432.025787,115.825732,6,6,6,0,9,15,113.84,0,453,4.36,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
1170,359.254252,56.781035,359.254308,56.781190,329,600,329.128,600.567,1,+107079,1.0000,+1420.60,adu,-12.5743,+0.0144,1,E,7035.169922,7014.239634,7143.908758,7002.640137,7156.931368,0.000000,432.025787,115.825732,6,6,6,0,9,15,113.84,0,453,4.11,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
