Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
81,359.412338,56.643353,359.412300,56.643551,637,84,636.942,84.732,1,+89871.0,1.0000,+480.419,adu,-12.3840,+0.0058,1,E,2563.714600,2571.407495,2568.708549,2560.718994,2569.041551,0.000000,41.409225,31.404473,6,6,6,0,9,15,113.84,0,446,4.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
82,359.413193,56.646344,359.412307,56.643552,639,95,636.955,84.734,1,+89871.0,1.0000,+480.419,adu,-12.3840,+0.0058,1,E,2563.714600,2571.407495,2568.708549,2562.549072,2569.041551,0.000000,41.409225,31.404473,6,6,6,0,9,15,113.84,0,446,35.12,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
83,359.430065,56.643313,359.430203,56.643258,673,83,673.275,82.789,1,+8740.25,1.0000,+356.424,adu,-9.8538,+0.0443,1,E,2562.966431,2546.818125,2566.586316,2561.838135,2566.813455,0.000000,34.184316,28.824077,6,6,6,0,9,15,113.84,0,454,3.83,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
84,359.250953,56.640864,359.250621,56.640919,309,83,308.332,83.220,1,+5865.36,1.0000,+367.601,adu,-9.4207,+0.0680,1,E,2558.832031,2552.882577,2561.549928,2552.673584,2561.746238,0.000000,31.748358,30.157002,6,6,6,0,9,15,113.84,0,458,3.80,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
85,359.303072,56.642416,359.303319,56.642491,415,86,415.510,86.264,1,+70547.3,1.0000,+589.971,adu,-12.1212,+0.0091,1,E,2570.342651,2543.153931,2588.683303,2555.842773,2589.745624,0.000000,74.253085,44.069072,6,6,6,0,9,15,113.84,0,446,4.42,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
86,359.212069,56.640570,359.211912,56.640436,230,84,229.668,83.517,1,+4409.28,1.0000,+804.741,adu,-9.1109,+0.1982,1,E,2579.008545,2583.613815,2658.771726,2559.324463,2675.372048,0.000000,297.902935,67.136055,6,6,6,0,9,15,113.84,0,449,4.13,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
87,359.498938,56.644728,359.499075,56.644761,813,85,813.281,85.115,1,+17670.6,1.0000,+364.230,adu,-10.6181,+0.0224,1,E,2565.743896,2566.896571,2566.940117,2565.129395,2567.120760,0.000000,30.487237,28.424854,6,6,6,0,9,15,113.84,0,455,4.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
88,359.178559,56.641156,359.178496,56.641349,162,88,161.892,88.717,1,+49908.3,1.0000,+385.450,adu,-11.7454,+0.0084,1,E,2564.171021,2553.475427,2564.707022,2560.912598,2564.878084,0.000000,29.655392,26.288379,6,6,6,0,9,15,113.84,0,448,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
89,359.316345,56.642872,359.316348,56.643385,442,87,442.054,88.896,1,+22435.4,1.0000,+401.059,adu,-10.8773,+0.0194,1,E,2560.969971,2543.132577,2565.286693,2555.644043,2565.624530,0.000000,41.680690,31.143809,6,6,6,0,9,15,113.84,0,449,4.68,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
90,359.316738,56.645044,359.316330,56.643384,443,95,442.017,88.894,1,+22435.4,1.0000,+401.059,adu,-10.8773,+0.0194,1,E,2560.969971,2543.132577,2565.286693,2555.428711,2565.624530,0.000000,41.680690,31.143809,6,6,6,0,9,15,113.84,0,449,4.21,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
91,359.286771,56.643542,359.287680,56.643997,382,91,383.891,92.636,1,+78055.8,1.0000,+549.871,adu,-12.2310,+0.0076,1,E,2568.218140,2558.113138,2577.215827,2555.902832,2577.597863,0.000000,44.426207,39.672710,6,6,6,0,9,15,113.84,0,452,4.79,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
92,359.289673,56.644666,359.287686,56.643997,388,95,383.903,92.632,1,+78522.4,1.0000,+550.295,adu,-12.2375,+0.0076,1,E,2568.218140,2558.113138,2577.215827,2556.223877,2577.597863,0.000000,44.426207,39.672710,6,6,6,0,9,15,113.84,0,452,4.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
93,359.462453,56.645895,359.464920,56.649033,739,91,744.277,102.471,1,+421727,1.0000,+949.349,adu,-14.0626,+0.0024,1,E,2593.799072,2586.378471,2615.303947,2564.835693,2616.382152,0.000000,75.190566,57.876162,6,6,6,0,9,15,113.84,0,442,13.08,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
94,359.623379,56.648105,359.623551,56.648289,1066,92,1066.362,92.670,1,+7536.10,1.0000,+431.675,adu,-9.6929,+0.0622,1,E,2582.342041,2577.724089,2588.516993,2573.644043,2588.912125,0.000000,45.280656,35.397754,6,6,6,0,9,15,113.84,0,449,3.75,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
95,359.175048,56.642457,359.178457,56.641345,155,93,161.812,88.705,1,+49887.0,1.0000,+385.423,adu,-11.7450,+0.0084,1,E,2564.171021,2553.475427,2564.707022,2561.405029,2564.878084,0.000000,29.655392,26.288379,6,6,6,0,9,15,113.84,0,448,4.62,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
96,359.464789,56.648904,359.464870,56.649033,744,102,744.176,102.472,1,+421727,1.0000,+949.349,adu,-14.0626,+0.0024,1,E,2593.799072,2586.378471,2615.303947,2565.520020,2616.382152,0.000000,75.190566,57.876162,6,6,6,0,9,15,113.84,0,442,4.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
97,359.616950,56.648844,359.616765,56.648920,1053,95,1052.630,95.286,1,+11851.1,1.0000,+375.896,adu,-10.1844,+0.0344,1,E,2576.193848,2556.164835,2577.690500,2574.258789,2577.924379,0.000000,34.763181,30.118193,6,6,6,0,9,15,113.84,0,449,3.99,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
98,359.135152,56.642665,359.135018,56.642560,74,96,73.717,95.618,1,+10376.4,1.0000,+316.394,adu,-10.0401,+0.0331,1,E,2554.490967,2554.578691,2556.209231,2564.853760,2556.335961,0.000000,25.481892,25.130937,6,6,6,0,9,15,113.84,0,459,4.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
99,359.191192,56.644595,359.191164,56.644653,188,100,187.950,100.216,1,+129154,1.0000,+633.167,adu,-12.7778,+0.0053,1,E,2577.201050,2551.638856,2595.168118,2559.355469,2596.057648,0.000000,68.030694,43.588467,6,6,6,0,9,15,113.84,0,444,4.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
100,359.205036,56.643445,359.204611,56.642095,216,95,215.003,90.038,1,+3073.24,1.0000,+2752.08,adu,-8.7190,+0.9722,1,E,2587.141602,2582.477728,3103.492303,2559.415283,3522.745639,0.000000,1668.639444,230.017813,6,6,6,0,9,15,113.84,0,443,3.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
101,359.294568,56.645276,359.287678,56.643997,398,97,383.886,92.636,1,+78055.8,1.0000,+549.871,adu,-12.2310,+0.0076,1,E,2568.218140,2558.113138,2577.215827,2556.107422,2577.597863,0.000000,44.426207,39.672710,6,6,6,0,9,15,113.84,0,452,20.32,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
102,359.558840,56.648978,359.558917,56.649079,935,98,935.165,98.372,1,+28389.9,1.0000,+1178.96,adu,-11.1329,+0.0451,1,E,2573.151367,2566.407740,2655.935873,2561.405029,2666.160830,0.000000,233.538489,97.635078,6,6,6,0,9,15,113.84,0,447,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
103,359.384086,56.647584,359.384478,56.647636,580,101,580.800,101.171,1,+85593.3,1.0000,+902.260,adu,-12.3311,+0.0114,1,E,2579.123413,2569.515634,2628.052763,2562.620605,2632.481251,0.000000,152.800833,71.464355,6,6,6,0,9,15,113.84,0,450,1.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
104,359.486970,56.648371,359.487014,56.648445,789,99,789.095,99.270,1,+69291.5,1.0000,+418.525,adu,-12.1017,+0.0066,1,E,2566.535156,2572.764965,2569.357432,2565.638428,2569.527428,0.000000,29.589096,27.274316,6,6,6,0,9,15,113.84,0,455,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
105,359.542062,56.649860,359.542315,56.650020,901,102,901.527,102.580,1,+371693,1.0000,+815.806,adu,-13.9255,+0.0024,1,E,2593.472778,2596.087778,2637.112706,2557.347656,2642.683642,0.000000,171.696845,45.326240,6,6,6,0,9,15,113.84,0,444,4.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
106,359.379200,56.646707,359.384485,56.647635,570,98,580.816,101.168,1,+85593.3,1.0000,+902.260,adu,-12.3311,+0.0114,1,E,2579.123413,2569.515634,2628.052763,2561.325684,2632.481251,0.000000,152.800833,71.464355,6,6,6,0,9,15,113.84,0,450,26.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
107,359.583931,56.649545,359.583581,56.649554,986,99,985.289,99.049,1,+10873.6,1.0000,+342.142,adu,-10.0909,+0.0342,1,E,2566.041260,2543.106525,2567.539582,2568.601563,2567.693097,0.000000,28.108054,27.326860,6,6,6,0,9,15,113.84,0,457,1.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
108,359.338821,56.646702,359.338680,56.646923,488,100,487.734,100.822,1,+17309.6,1.0000,+383.579,adu,-10.5957,+0.0241,1,E,2563.022217,2575.565084,2565.508742,2555.512451,2565.702909,0.000000,31.599669,30.155176,6,6,6,0,9,15,113.84,0,448,4.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
109,359.446624,56.647589,359.446700,56.647759,707,98,707.168,98.623,1,+6060.57,1.0000,+396.576,adu,-9.4563,+0.0710,1,E,2568.581177,2560.878575,2572.523344,2563.652344,2572.813305,0.000000,38.668741,32.559204,6,6,6,0,9,15,113.84,0,450,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
110,359.362419,56.647565,359.362287,56.647641,536,102,535.738,102.287,1,+40680.8,1.0000,+517.808,adu,-11.5235,+0.0138,1,E,2569.143311,2543.483756,2583.798022,2558.276611,2584.493947,0.000000,60.040387,39.886499,6,6,6,0,9,15,113.84,0,445,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
111,359.368829,56.647380,359.368806,56.647600,549,101,548.972,101.812,1,+18369.6,1.0000,+430.990,adu,-10.6602,+0.0255,1,E,2559.546387,2552.060030,2581.140942,2559.585449,2582.800055,0.000000,92.665778,34.201445,6,6,6,0,9,15,113.84,0,443,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
112,359.428345,56.648979,359.428323,56.649037,670,104,669.960,104.215,1,+141038,1.0000,+489.128,adu,-12.8733,+0.0038,1,E,2565.257568,2542.669207,2564.556467,2563.917969,2564.682537,0.000000,25.456928,26.291494,6,6,6,0,9,15,113.84,0,459,4.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
113,359.510573,56.649205,359.510521,56.649229,837,101,836.898,101.090,1,+15326.4,1.0000,+336.244,adu,-10.4636,+0.0238,1,E,2563.720459,2563.771439,2564.623089,2563.062988,2564.745609,0.000000,25.096329,26.222251,6,6,6,0,9,15,113.84,0,458,4.21,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
114,359.104549,56.644089,359.104589,56.644125,12,103,12.085,103.131,1,+47265.4,1.0000,+371.983,adu,-11.6864,+0.0085,1,E,2569.094849,2560.448178,2568.740936,2564.115967,2568.887134,0.000000,27.440191,25.000840,6,6,6,0,9,15,113.84,0,406,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
115,359.540927,56.653638,359.541257,56.653601,899,116,899.669,115.849,1,+70288.7,1.0000,+1073.69,adu,-12.1172,+0.0166,1,E,2576.383179,2560.071012,2850.714126,2557.033203,3000.946284,0.000000,938.660265,87.037266,6,6,6,0,9,15,113.84,0,446,4.55,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
116,359.252133,56.647111,359.252159,56.647118,312,106,312.054,106.026,1,+37965.0,1.0000,+380.554,adu,-11.4485,+0.0109,1,E,2555.170654,2549.486144,2556.677405,2551.100830,2556.835290,0.000000,28.444909,27.418770,6,6,6,0,9,15,113.84,0,458,4.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
117,359.348086,56.648725,359.348250,56.648903,507,107,507.348,107.651,1,+135004,1.0000,+532.509,adu,-12.8259,+0.0043,1,E,2569.049561,2556.362310,2582.990050,2555.776123,2584.057794,0.000000,74.359934,32.265483,6,6,6,0,9,15,113.84,0,449,4.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
118,359.391385,56.649577,359.391381,56.649614,595,108,594.995,108.134,1,+92357.4,1.0000,+812.585,adu,-12.4137,+0.0096,1,E,2577.940674,2565.402979,2614.776409,2564.101563,2617.796442,0.000000,125.849631,63.028760,6,6,6,0,9,15,113.84,0,445,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
119,359.236359,56.647425,359.236208,56.647235,280,108,279.675,107.307,1,+18624.7,1.0000,+332.213,adu,-10.6752,+0.0194,1,E,2549.711670,2531.673612,2551.497113,2556.649170,2551.629728,0.000000,26.042846,25.411079,6,6,6,0,9,15,113.84,0,459,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
120,359.458837,56.649912,359.464866,56.649034,732,106,744.169,102.476,1,+421727,1.0000,+949.349,adu,-14.0626,+0.0024,1,E,2593.799072,2586.378471,2615.303947,2565.119629,2616.382152,0.000000,75.190566,57.876162,6,6,6,0,9,15,113.84,0,442,3.66,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
121,359.186164,56.646687,359.186251,56.646716,178,108,178.179,108.103,1,+20199.7,1.0000,+613.729,adu,-10.7634,+0.0330,1,E,2566.405273,2551.064011,2662.934207,2560.019287,2683.785595,0.000000,334.275194,49.887920,6,6,6,0,9,15,113.84,0,441,4.21,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
122,359.299377,56.647781,359.297348,56.648101,408,106,403.911,107.286,1,+12013.7,1.0000,+597.775,adu,-10.1992,+0.0540,1,E,2582.034912,2576.261994,2599.288159,2555.991943,2600.146007,0.000000,66.859496,49.236045,6,6,6,0,9,15,113.84,0,453,3.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
123,359.403701,56.649469,359.403425,56.649661,620,107,619.456,107.721,1,+10681.0,1.0000,+768.242,adu,-10.0715,+0.0781,1,E,2578.367432,2577.429137,2659.710671,2564.249756,2674.583050,0.000000,281.979285,63.668018,6,6,6,0,9,15,113.84,0,445,3.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
124,359.557717,56.652485,359.557971,56.652627,933,111,933.528,111.512,1,+76410.3,1.0000,+844.067,adu,-12.2079,+0.0120,1,E,2589.260742,2580.008145,2629.790258,2561.264648,2632.950427,0.000000,129.107615,66.670117,6,6,6,0,9,15,113.84,0,443,4.53,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
125,359.296399,56.648281,359.297356,56.648101,402,108,403.927,107.284,1,+12013.7,1.0000,+597.775,adu,-10.1992,+0.0540,1,E,2582.034912,2576.261994,2599.288159,2556.158447,2600.146007,0.000000,66.859496,49.236045,6,6,6,0,9,15,113.84,0,453,4.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
126,359.481410,56.651822,359.481083,56.651235,778,112,777.286,109.848,1,+3483.76,1.0000,+439.160,adu,-8.8551,+0.1369,1,E,2567.824951,2573.908381,2585.960247,2566.504639,2587.145674,0.000000,78.396597,36.429043,6,6,6,0,9,15,113.84,0,449,10.74,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
127,359.441095,56.650227,359.442162,56.651123,696,108,698.245,111.260,1,+6876.36,1.0000,+353.696,adu,-9.5934,+0.0558,1,E,2557.674561,2542.185998,2558.709057,2564.021240,2558.876254,0.000000,29.283939,28.795957,6,6,6,0,9,15,113.84,0,451,3.84,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
128,359.527198,56.652117,359.527647,56.652291,871,111,871.925,111.621,1,+21877.5,1.0000,+457.696,adu,-10.8500,+0.0227,1,E,2575.640381,2568.341644,2586.302533,2559.188477,2586.932613,0.000000,57.156307,36.250220,6,6,6,0,9,15,113.84,0,448,1.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
129,359.216635,56.647950,359.216704,56.648066,240,111,240.151,111.425,1,+8540.78,1.0000,+361.450,adu,-9.8287,+0.0459,1,E,2560.177002,2578.717751,2565.027425,2560.345215,2565.269321,0.000000,35.266906,29.264790,6,6,6,0,9,15,113.84,0,451,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
130,359.314571,56.649347,359.310079,56.650985,439,111,430.033,117.277,1,+35532.0,1.0000,+804.332,adu,-11.3766,+0.0246,1,E,2579.932373,2576.858112,2645.806860,2555.127197,2654.491199,0.000000,214.786537,65.396973,6,6,6,0,9,15,113.84,0,445,10.64,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
131,359.517835,56.652274,359.518096,56.652389,852,112,852.539,112.416,1,+5434.58,1.0000,+344.080,adu,-9.3379,+0.0687,1,E,2566.004150,2563.518743,2567.801970,2560.865967,2567.962638,0.000000,28.757211,28.159658,6,6,6,0,9,15,113.84,0,453,4.10,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
132,359.400149,56.651860,359.399925,56.651822,613,116,612.540,115.870,1,+113677,1.0000,+597.519,adu,-12.6392,+0.0057,1,E,2579.148193,2579.982930,2588.208887,2565.706787,2588.731642,0.000000,52.079998,41.285942,6,6,6,0,9,15,113.84,0,448,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
133,359.453343,56.651738,359.453588,56.651721,721,113,721.496,112.928,1,+12454.5,1.0000,+530.568,adu,-10.2383,+0.0463,1,E,2575.023071,2588.147346,2591.834535,2564.864502,2592.647870,0.000000,65.008862,43.411050,6,6,6,0,9,15,113.84,0,448,4.72,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
134,359.623606,56.655149,359.623871,56.655172,1067,118,1067.539,118.075,1,+65130.5,1.0000,+405.563,adu,-12.0345,+0.0068,1,E,2573.114258,2567.603271,2573.311931,2579.902832,2573.440860,0.000000,25.787897,26.438330,6,6,6,0,9,15,113.84,0,458,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
135,359.289837,56.651710,359.289641,56.651494,389,121,388.582,120.211,1,+21829.5,1.0000,+392.367,adu,-10.8476,+0.0195,1,E,2560.910767,2542.447866,2564.295212,2556.785156,2564.498889,0.000000,32.356216,30.461807,6,6,6,0,9,15,113.84,0,454,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
136,359.304160,56.650828,359.304236,56.650940,418,117,418.164,117.412,1,+69036.7,1.0000,+1003.59,adu,-12.0977,+0.0158,1,E,2583.210327,2558.101530,2630.561746,2555.708252,2634.073137,0.000000,136.116632,81.025986,6,6,6,0,9,15,113.84,0,446,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
137,359.310066,56.650910,359.310127,56.650984,430,117,430.130,117.272,1,+35488.6,1.0000,+804.305,adu,-11.3752,+0.0246,1,E,2579.932373,2576.858112,2645.806860,2555.299316,2654.491199,0.000000,214.786537,65.396973,6,6,6,0,9,15,113.84,0,445,0.99,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
138,359.357328,56.651288,359.358349,56.651508,526,116,528.092,116.763,1,+17339.3,1.0000,+420.394,adu,-10.5976,+0.0263,1,E,2563.194336,2571.698007,2568.864148,2557.929932,2569.236647,0.000000,43.797103,33.435791,6,6,6,0,9,15,113.84,0,451,4.58,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
139,359.359285,56.651585,359.358381,56.651508,530,117,528.158,116.759,1,+17401.0,1.0000,+420.468,adu,-10.6014,+0.0262,1,E,2563.194336,2571.698007,2568.864148,2558.575928,2569.236647,0.000000,43.797103,33.435791,6,6,6,0,9,15,113.84,0,451,5.95,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
140,359.111187,56.649067,359.111458,56.649100,26,121,26.553,121.106,1,+52738.7,1.0000,+419.092,adu,-11.8053,+0.0086,1,E,2565.468262,2548.848054,2568.650630,2563.176025,2568.830442,0.000000,30.427091,29.398765,6,6,6,0,9,15,113.84,0,457,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
141,359.342514,56.652170,359.342478,56.652218,496,120,495.931,120.180,1,+88647.3,1.0000,+508.974,adu,-12.3692,+0.0062,1,E,2564.525757,2555.287380,2585.185531,2555.701660,2587.004862,0.000000,97.112755,34.564087,6,6,6,0,9,15,113.84,0,450,4.24,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
142,359.298671,56.652376,359.298834,56.652456,407,123,407.338,123.288,1,+11256.8,1.0000,+980.634,adu,-10.1285,+0.0946,1,E,2584.967285,2572.115343,2655.667495,2556.119629,2664.379561,0.000000,215.529558,81.534033,6,6,6,0,9,15,113.84,0,445,3.87,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
143,359.460052,56.656157,359.460329,56.656204,735,129,735.567,129.162,1,+124086,1.0000,+542.275,adu,-12.7343,+0.0047,1,E,2576.151245,2574.297838,2580.105873,2566.188721,2580.393728,0.000000,38.585132,34.489058,6,6,6,0,9,15,113.84,0,446,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
144,359.505374,56.655912,359.505638,56.656060,827,126,827.548,126.534,1,+181628,1.0000,+534.802,adu,-13.1480,+0.0032,1,E,2569.194580,2555.993757,2569.066017,2562.035889,2569.200053,0.000000,26.272096,27.094004,6,6,6,0,9,15,113.84,0,457,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
145,359.225350,56.651057,359.220821,56.652617,258,122,248.958,128.006,1,+129432,1.0000,+511.099,adu,-12.7801,+0.0043,1,E,2559.376221,2553.000155,2560.439814,2561.280029,2560.622639,0.000000,30.632310,30.403228,6,6,6,0,9,15,113.84,0,451,11.00,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
146,359.417283,56.654252,359.417476,56.654386,648,124,648.404,124.488,1,+22748.3,1.0000,+380.708,adu,-10.8924,+0.0182,1,E,2560.601807,2545.833801,2560.650497,2566.967285,2560.820857,0.000000,29.570598,29.287964,6,6,6,0,9,15,113.84,0,453,1.22,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
147,359.530984,56.655955,359.531135,56.656061,879,125,879.316,125.386,1,+32864.8,1.0000,+410.357,adu,-11.2918,+0.0136,1,E,2565.307861,2570.020111,2571.993570,2558.076416,2572.399467,0.000000,45.746793,30.810581,6,6,6,0,9,15,113.84,0,448,4.42,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
148,359.170175,56.651323,359.170252,56.651282,146,126,146.152,125.845,1,+23123.1,1.0000,+371.772,adu,-10.9101,+0.0175,1,E,2560.344971,2546.457623,2561.338542,2562.886475,2561.531194,0.000000,31.450606,28.386240,6,6,6,0,9,15,113.84,0,447,4.42,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
149,359.220842,56.652616,359.220778,56.652619,249,128,248.871,128.014,1,+129437,1.0000,+511.104,adu,-12.7801,+0.0043,1,E,2559.376221,2553.000155,2560.439814,2561.418945,2560.622639,0.000000,30.632310,30.403228,6,6,6,0,9,15,113.84,0,451,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
150,359.263195,56.652687,359.263164,56.652662,335,126,334.934,125.909,1,+9741.43,1.0000,+373.960,adu,-9.9716,+0.0417,1,E,2554.671387,2548.575167,2560.919879,2550.110107,2561.221506,0.000000,39.350229,30.180981,6,6,6,0,9,15,113.84,0,447,4.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
151,359.487630,56.656233,359.487885,56.656153,791,128,791.511,127.690,1,+49838.2,1.0000,+433.968,adu,-11.7439,+0.0095,1,E,2568.511719,2566.865204,2572.017626,2565.613525,2572.236120,0.000000,33.563131,31.166411,6,6,6,0,9,15,113.84,0,451,4.65,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
152,359.177052,56.651697,359.176781,56.651658,160,127,159.446,126.872,1,+7293.83,1.0000,+462.864,adu,-9.6574,+0.0689,1,E,2564.241455,2552.657263,2577.434426,2561.647461,2578.182264,0.000000,62.163379,38.029585,6,6,6,0,9,15,113.84,0,443,3.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
153,359.407895,56.654941,359.407810,56.654825,629,127,628.816,126.576,1,+7955.84,1.0000,+410.568,adu,-9.7517,+0.0560,1,E,2570.655762,2591.772043,2573.024347,2567.690430,2573.348154,0.000000,40.866931,33.585654,6,6,6,0,9,15,113.84,0,454,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
